C0000843_orch	AUGMENTS	C0392673_biof
C0014264_hops	INTERACTS_WITH	C0002198_aapp
DC0003420_orch	INTERACTS_WITH	C0027303_bacs
C0079904_aapp	AUGMENTS	C0001811_orgf
C0042776_virs	CAUSES	C0008272_dsyn
C0029957_orgf	COEXISTS_WITH	C0233929_orgf
DC0016767_phsu	COEXISTS_WITH	DC0031959_orch
C0014927_phsu	TREATS	C0004623_dsyn
DC0032594_orch	INTERACTS_WITH	C0077096_hops
C0019134_bacs	CAUSES	C0087086_dsyn
C1101610_bacs	AFFECTS	C0596935_orgf
DC0453244_phsu	COEXISTS_WITH	DC1621461_orch
C0018798_cgab	COEXISTS_WITH	C0028754_dsyn
C1136130_orch	DISRUPTS	C0043094_fndg
C0450442_chvf	TREATS	C0039128_dsyn
C0243077_chvf	TREATS	C0948008_dsyn
C0006631_aapp	COEXISTS_WITH	C1332838_gngm
C0002059_aapp	COEXISTS_WITH	DC0946607_phsu
C0162574_bacs	COEXISTS_WITH	C0034338_orch
DC0010467_orch	COEXISTS_WITH	C0163314_aapp
C0004153_dsyn	CAUSES	C0026691_dsyn
C0017853_aapp	AFFECTS	C0178665_phsf
DC1138004_orch	DISRUPTS	C0151798_dsyn
C0040018_aapp	INTERACTS_WITH	C0145779_aapp
C0016277_orch	INTERACTS_WITH	C0031990_orch
C0913155_aapp	INTERACTS_WITH	C0079160_nusq
C0042776_virs	COEXISTS_WITH	C0206273_virs
C1533685_topp	AFFECTS	C0025251_celf
C0600322_orch	COEXISTS_WITH	C0596072_inch
C0718566_phsu	TREATS	C0006852_dsyn
C0814002_orgf	ASSOCIATED_WITH	C0030567_dsyn
DC0001047_phsu	DISRUPTS	C0598312_genf
C1261381_topp	AFFECTS	C0012797_ortf
C0162316_dsyn	CAUSES	C0035243_dsyn
C0056522_aapp	DISRUPTS	C0597295_moft
C0282493_topp	TREATS	C0043096_fndg
C0070320_orch	INTERACTS_WITH	C0072108_gngm
C0020746_inch	COEXISTS_WITH	DC0939804_orch
C0041368_aapp	INHIBITS	C0079633_aapp
C0042384_dsyn	COEXISTS_WITH	C0333294_acab
C0019878_aapp	ASSOCIATED_WITH	C0683278_mobd
C0019134_phsu	TREATS	C0751956_dsyn
DC1070223_phsu	TREATS	C0240321_fndg
C0008707_dsyn	CAUSES	C0333307_acab
DC0016568_orch	COEXISTS_WITH	DC0021547_orch
C0035203_phsf	AFFECTS	C1160189_orgf
DC0003968_orch	PREDISPOSES	C0024305_neop
DC0060207_phsu	INTERACTS_WITH	C0006949_phsu
C1515075_topp	TREATS	C0121772_bact
DC0010467_orch	TREATS	C0162834_patf
DC0004595_phsu	TREATS	C0013146_mobd
C1335499_fndg	COEXISTS_WITH	C0028754_dsyn
C0020663_bpoc	PRODUCES	DC0033308_horm
DC0013618_orch	COEXISTS_WITH	DC0008838_inch
C0003367_phsu	PREVENTS	C0007222_dsyn
DC0005367_inch	AUGMENTS	C0243144_phsf
DC0002521_aapp	COEXISTS_WITH	C0145771_gngm
C0010531_aapp	INTERACTS_WITH	C0027930_aapp
C0064549_aapp	INTERACTS_WITH	C0082215_orch
DC1621719_orch	COEXISTS_WITH	DC0453244_phsu
DC0002521_aapp	COEXISTS_WITH	C0917903_orch
C0027867_phsu	STIMULATES	C0018338_bacs
C0008203_inch	CAUSES	C0522224_fndg
DC0028908_orch	COEXISTS_WITH	DC0064694_orch
C0033607_bacs	INTERACTS_WITH	C0302912_chvs
C0008402_orch	AUGMENTS	C0221102_phsf
C0034618_topp	TREATS	C0476089_neop
C1282979_dsyn	CAUSES	C0342634_dsyn
C0038164_aapp	INTERACTS_WITH	C0019941_aapp
C0026549_orch	COEXISTS_WITH	DC0330556_phsu
DC0028040_hops	INTERACTS_WITH	C0016967_orch
C0450442_chvf	CAUSES	C0160420_inpo
C0012582_orch	COEXISTS_WITH	C0020242_orch
C0599814_celf	COEXISTS_WITH	C0026255_celf
C0085180_hops	CAUSES	C0020507_patf
C0026882_genf	CAUSES	C0406709_cgab
C0026255_celf	COEXISTS_WITH	C0013081_celf
C0023946_orgf	COEXISTS_WITH	C0596840_orgf
DC0024727_orch	AUGMENTS	C0005953_bpoc
DC0072196_phsu	TREATS	C0009324_dsyn
C0357067_phsu	TREATS	C0728836_famg
C0148297_aapp	PRODUCES	C0574048_inch
C0162745_aapp	COEXISTS_WITH	DC0061996_orch
C0001314_dsyn	COEXISTS_WITH	C0242723_dsyn
DC0032491_aapp	COEXISTS_WITH	DC0071574_orch
C0024432_cell	INTERACTS_WITH	C0003313_gngm
C1332721_gngm	AFFECTS	C0007586_celf
C0052762_orch	AFFECTS	C0162337_ortf
C0597357_aapp	COEXISTS_WITH	DC0040112_bacs
C0007137_neop	COEXISTS_WITH	C0024117_dsyn
DC0030346_aapp	CAUSES	C0024524_patf
C0246101_topp	TREATS	C0034693_mamm
C0039644_orch	TREATS	C0042629_bact
C0969669_aapp	INTERACTS_WITH	C0015513_aapp
C0011427_bodm	INTERACTS_WITH	DC0038402_phsu
C0032961_orgf	COEXISTS_WITH	C0743925_phsf
C1504389_topp	TREATS	C0877373_neop
C1136130_orch	AFFECTS	C0018873_cell
C0008809_orch	COEXISTS_WITH	DC1140676_phsu
C0086412_aapp	INTERACTS_WITH	C0031727_aapp
C0013089_antb	TREATS	C0085669_neop
C0219776_orch	CAUSES	C0599732_comd
C0035285_aapp	COEXISTS_WITH	C0030125_orch
C0041952_dsyn	CAUSES	C0940824_hlca
C0026814_hops	INTERACTS_WITH	C0033497_orch
C0031727_aapp	INTERACTS_WITH	C0253050_aapp
C0020266_phsu	AFFECTS	C0014609_tisu
C0301872_orgf	COEXISTS_WITH	C1512179_phsf
C0599786_hops	INTERACTS_WITH	C0016693_bacs
C0442893_dsyn	AFFECTS	C0010416_fngs
DC0017987_phsu	AFFECTS	C0162585_celf
C0017628_orch	INHIBITS	C0232108_ortf
DC0002707_orch	CAUSES	C1306577_fndg
C0009063_bact	INTERACTS_WITH	C0596902_aapp
DC0016219_orch	INTERACTS_WITH	C0298987_aapp
C0380603_aapp	AUGMENTS	C1523688_orgf
C1095795_phsu	TREATS	C0034716_mamm
DC0024467_bacs	INTERACTS_WITH	C0178576_irda
C0245382_aapp	INTERACTS_WITH	C0053339_orch
C0052506_orch	INTERACTS_WITH	C0620087_aapp
C0010734_bacs	COEXISTS_WITH	C0146951_orch
DC0028908_orch	INHIBITS	C0040048_gngm
C0544357_phsu	COEXISTS_WITH	C0000970_orch
C0522794_topp	TREATS	C0033011_popg
C0016967_orch	TREATS	C0238707_mobd
C0162782_genf	AFFECTS	C0017262_genf
DC1122969_phsu	CAUSES	C1367876_phsf
C1453650_orch	DISRUPTS	C1149827_moft
C0684322_fndg	COEXISTS_WITH	C0525045_mobd
C0245514_orch	INHIBITS	C0023825_gngm
DC0996613_phsu	COEXISTS_WITH	C0033727_elii
C0028951_antb	INHIBITS	DC0020281_inch
C0012524_aapp	INTERACTS_WITH	C0054858_orch
C0086154_phsu	TREATS	C0023283_dsyn
DC0771742_phsu	TREATS	C0033581_dsyn
C0019693_dsyn	AUGMENTS	C0022408_dsyn
C1511543_phsu	AUGMENTS	C0014597_cell
C0042866_vita	ASSOCIATED_WITH	C0751967_dsyn
C0152105_dsyn	COEXISTS_WITH	C0018802_dsyn
DC0005380_phsu	PREVENTS	C0003047_dsyn
C0076316_phsu	AUGMENTS	C1517342_moft
C0021246_orch	AUGMENTS	C0042396_ortf
DC0017696_orch	DISRUPTS	C0021853_bpoc
C0003009_aapp	AUGMENTS	C0678903_celf
C0443640_aapp	COEXISTS_WITH	C0042210_imft
DC1621742_phsu	TREATS	C0034693_mamm
C0077918_aapp	AFFECTS	C0022650_patf
C1367477_gngm	COEXISTS_WITH	C0524914_aapp
DC0444602_phsu	INTERACTS_WITH	C0079419_gngm
C0242738_aapp	INTERACTS_WITH	C0061764_hops
C0009630_aapp	CAUSES	C1155008_celf
DC0000481_bacs	COEXISTS_WITH	DC0014898_orch
C0050456_orch	COEXISTS_WITH	C0139718_orch
DC0994459_orch	COEXISTS_WITH	DC0036025_phsu
C0593554_phsu	TREATS	C0162834_patf
C1419771_gngm	AFFECTS	C1159974_celf
C0761499_orch	INTERACTS_WITH	DC0017817_aapp
DC0086767_phsu	INHIBITS	C0302600_ortf
C0072114_aapp	AFFECTS	C0003618_orgf
C0678236_dsyn	COEXISTS_WITH	C0221355_cgab
C1517033_topp	TREATS	C0007847_neop
DC1138844_phsu	TREATS	C0920563_patf
C0759922_orch	INHIBITS	C0025196_bacs
C0011847_dsyn	CAUSES	C0020564_patf
C0084943_inch	STIMULATES	C0300804_aapp
C0162326_nusq	COEXISTS_WITH	C0080298_gngm
C0009014_orch	TREATS	C0231530_sosy
C0022709_aapp	COEXISTS_WITH	C0162326_nusq
C1268859_inch	INTERACTS_WITH	C0040135_aapp
C0010620_orch	TREATS	C0003123_sosy
DC0207011_orch	COEXISTS_WITH	DC0028908_orch
DC1123051_phsu	TREATS	C0677874_fndg
C0008425_orch	TREATS	C0497327_mobd
DC0031862_orch	PREDISPOSES	C0029458_dsyn
C0016693_bacs	COEXISTS_WITH	DC0349382_phsu
C0013982_bacs	STIMULATES	C0141981_orch
C0246421_orch	INTERACTS_WITH	DC0032841_orch
C0033640_aapp	INTERACTS_WITH	C0031644_aapp
C0206364_aapp	STIMULATES	C0219804_gngm
DC1014724_phsu	PREVENTS	C0027055_patf
C0282522_bacs	STIMULATES	DC0969726_phsu
C0060600_inch	CAUSES	C0149784_phsf
C0020507_patf	ASSOCIATED_WITH	C0535936_gngm
C0033727_elii	ASSOCIATED_WITH	C0006309_dsyn
DC0033567_bacs	AFFECTS	C0022646_bpoc
C0342199_dsyn	AFFECTS	C0032961_orgf
C0007586_celf	COEXISTS_WITH	C0598312_genf
C0599035_dsyn	COEXISTS_WITH	C0018425_dsyn
C0282402_topp	TREATS	C0043210_popg
C0078056_aapp	ASSOCIATED_WITH	C0243083_patf
DC0005036_hops	COEXISTS_WITH	DC0009148_bacs
C0253007_orch	COEXISTS_WITH	C1366490_gngm
C0303749_inch	AFFECTS	C0149784_phsf
C0075018_orch	AUGMENTS	C0034079_fndg
C0597336_gngm	AFFECTS	C0015895_orgf
C0282374_phsu	TREATS	C0008059_aggp
C0597252_orgf	COEXISTS_WITH	C0162585_celf
C0242488_inpo	CAUSES	C1145670_dsyn
DC0453289_phsu	COEXISTS_WITH	DC0026914_phsu
C0442893_dsyn	COEXISTS_WITH	C0178324_inpo
C0035608_antb	TREATS	C0021311_dsyn
C0062534_aapp	ASSOCIATED_WITH	C0016059_patf
C0030863_orch	COEXISTS_WITH	C0005289_aapp
C1514560_phsu	INHIBITS	C1306577_fndg
C0081786_bact	ASSOCIATED_WITH	C0333519_dsyn
DC0032841_phsu	AFFECTS	C0235169_sosy
C0009907_phsu	INTERACTS_WITH	DC0003968_orch
C0282625_aapp	INTERACTS_WITH	C0003343_aapp
C0010583_phsu	CAUSES	C0151763_patf
C0055437_orch	CAUSES	C0221198_fndg
C0040135_horm	TREATS	C0017658_dsyn
C0002555_phsu	TREATS	C0043210_popg
C0023238_bact	CAUSES	C0023240_dsyn
C0011315_virs	CAUSES	C0521829_dsyn
C0032042_medd	TREATS	C0221198_fndg
C0004611_bact	INTERACTS_WITH	DC0004595_bact
DC0028908_orch	AFFECTS	C0027740_tisu
C0526471_orch	DISRUPTS	C0040822_sosy
C0450442_chvf	AFFECTS	C0009917_acab
DC1057533_phsu	TREATS	C0034693_mamm
DC0007271_bacs	COEXISTS_WITH	DC0996414_phsu
C0007447_chvs	INTERACTS_WITH	C0032433_orch
DC0019906_phsu	COEXISTS_WITH	C0022914_antb
C0069034_bacs	AFFECTS	C1149417_moft
C0066824_orch	TREATS	C0029408_dsyn
C0019693_dsyn	AFFECTS	C0031308_celf
DC0024337_gngm	CAUSES	C1326120_celf
DC0021403_imft	COEXISTS_WITH	C0001551_imft
C0256079_aapp	INHIBITS	C1420453_gngm
C1372955_phsu	STIMULATES	C0054539_antb
C0015513_aapp	PREDISPOSES	C0018923_neop
DC0043491_inch	COEXISTS_WITH	DC0042839_orch
C1101610_bacs	ASSOCIATED_WITH	C0007847_neop
C0020699_topp	TREATS	C0007137_neop
C0521966_orch	AUGMENTS	C0682523_cell
DC0000545_bacs	AFFECTS	C0231921_ortf
DC0040673_imft	ASSOCIATED_WITH	C0041234_dsyn
C0012176_food	AFFECTS	C0868946_phsf
DC0045550_orch	COEXISTS_WITH	C0001046_phsu
C0666364_aapp	COEXISTS_WITH	C0600334_orch
C0031990_orch	PREDISPOSES	C0596263_neop
C0021524_inch	COEXISTS_WITH	C0054412_hops
C0544357_phsu	COEXISTS_WITH	C0010139_horm
C0031253_hops	STIMULATES	C0002565_gngm
C0016217_aapp	COEXISTS_WITH	C0040329_hops
C0039748_cell	PRODUCES	C0018338_bacs
C0002658_orch	INTERACTS_WITH	C0114838_aapp
C0008387_bacs	INTERACTS_WITH	DC0001924_aapp
C0282549_cell	INTERACTS_WITH	C0256022_gngm
C0065661_aapp	ASSOCIATED_WITH	C0009450_dsyn
C0006736_bdsu	ASSOCIATED_WITH	C1320226_fndg
C0007608_celf	AFFECTS	C0042765_biof
C0010055_topp	TREATS	C0221198_fndg
C0334227_cell	INTERACTS_WITH	C0042071_gngm
C0001041_orch	INTERACTS_WITH	C0113519_aapp
C1276413_topp	TREATS	C0021775_dsyn
C0003762_aapp	INTERACTS_WITH	DC0003765_aapp
DC1304605_phsu	COEXISTS_WITH	C0003320_bacs
C0033607_bacs	INHIBITS	DC0008742_aapp
C0086244_bacs	COEXISTS_WITH	C0027303_bacs
C0001617_horm	DISRUPTS	C0013604_patf
C0384782_aapp	CAUSES	C0596402_comd
C0030800_phsu	TREATS	C0034693_mamm
DC0020259_inch	COEXISTS_WITH	C0016849_orch
C0018889_dsyn	AUGMENTS	C0009319_dsyn
DC1018538_phsu	TREATS	C0037090_sosy
C0004611_bact	PREVENTS	C0042769_dsyn
DC0162751_phsu	INTERACTS_WITH	C0041457_aapp
C0076305_bacs	INHIBITS	C0024643_orch
C0021051_dsyn	COEXISTS_WITH	C0024228_dsyn
DC0040811_phsu	COEXISTS_WITH	C0004793_nusq
DC0042845_phsu	PREVENTS	C1510471_dsyn
C0056913_orch	COEXISTS_WITH	C0596259_inch
C0010572_orch	DISRUPTS	C0004083_menp
C0032961_orgf	COEXISTS_WITH	C1330957_celf
C0031667_aapp	INTERACTS_WITH	C0669372_aapp
DC0041536_orch	AUGMENTS	C0243144_phsf
DC0034392_orch	COEXISTS_WITH	DC1004027_phsu
C0000737_sosy	ASSOCIATED_WITH	C0400837_dsyn
C0001617_horm	TREATS	C0521173_patf
C0332482_anab	MANIFESTATION_OF	C0037083_celf
DC0030054_bacs	INTERACTS_WITH	C0440042_irda
C0010656_aapp	INTERACTS_WITH	C0079419_gngm
C0042291_phsu	STIMULATES	DC0023779_orch
C0302837_phsu	COEXISTS_WITH	C0919430_gngm
C0851341_dsyn	CAUSES	C1154989_orgf
DC0030015_inch	INTERACTS_WITH	C0597177_chvs
C0460002_bdsy	AFFECTS	C0025519_orgf
C0070574_orch	PREVENTS	C0011334_dsyn
C0040616_phsu	INTERACTS_WITH	DC0017973_bacs
C0001551_phsu	AUGMENTS	C1155229_celf
C0032616_bodm	INTERACTS_WITH	C0053353_irda
C0079291_hops	INTERACTS_WITH	C0003232_antb
DC0022938_phsu	COEXISTS_WITH	C0663241_orch
DC0253355_orch	INTERACTS_WITH	C0162326_nnon
C0007435_topp	PREVENTS	C0021311_dsyn
C0996513_plnt	COEXISTS_WITH	C1449663_orch
C0378070_orch	INTERACTS_WITH	C0010454_irda
DC0101303_orch	COEXISTS_WITH	C0006353_bacs
C0024547_hops	COEXISTS_WITH	DC1140676_phsu
C0036733_bacs	AFFECTS	C0178784_bpoc
C0342579_patf	COEXISTS_WITH	C0022661_dsyn
DC0024467_bacs	INTERACTS_WITH	C0001041_orch
DC0002083_orch	TREATS	C0030193_sosy
C0043241_patf	COEXISTS_WITH	C0031154_dsyn
DC0331729_phsu	COEXISTS_WITH	C0599786_hops
C0031764_phsf	ASSOCIATED_WITH	DC1621359_phsu
DC0023870_elii	INHIBITS	DC0014479_orch
C0439925_orch	COEXISTS_WITH	C0048197_orch
C1136170_bacs	ASSOCIATED_WITH	C0032080_dsyn
C0002771_phsu	TREATS	C0019080_fndg
C0061256_horm	INTERACTS_WITH	C0699251_phsu
DC0331230_phsu	COEXISTS_WITH	DC0039400_phsu
C0027388_orch	COEXISTS_WITH	DC0021236_orch
DC0030346_aapp	STIMULATES	C0023516_cell
C0005052_hops	CAUSES	C0544886_comd
C0544726_fndg	COEXISTS_WITH	C0011311_dsyn
C1416642_gngm	COEXISTS_WITH	DC0006619_phsu
C0005496_horm	AUGMENTS	C0036679_patf
DC0162751_phsu	COEXISTS_WITH	DC0885644_inch
DC0040811_phsu	COEXISTS_WITH	C0032082_horm
C0752046_nusq	COEXISTS_WITH	C0013832_inch
C0026918_dsyn	COEXISTS_WITH	C0006281_cgab
C0040577_bacs	AFFECTS	C0237820_orgf
DC0003030_orch	COEXISTS_WITH	C0000986_orch
C1005582_virs	CAUSES	C1155266_patf
C0007095_neop	CAUSES	C0001231_dsyn
C0025942_phsu	TREATS	C0085438_dsyn
DC0042874_orch	AFFECTS	C0006104_bpoc
C0996513_plnt	INHIBITS	C0012524_gngm
C0028736_bodm	COEXISTS_WITH	DC0037098_inch
C0040440_topp	TREATS	C0324306_mamm
C0020966_orgf	ASSOCIATED_WITH	C0006309_dsyn
C0019867_hlca	TREATS	C0021359_dsyn
C0009630_aapp	INTERACTS_WITH	C0023206_bacs
C1334043_gngm	INTERACTS_WITH	DC0022071_elii
C0036075_phsu	PREVENTS	C0872150_comd
DC0071011_horm	INTERACTS_WITH	C0593802_phsu
DC0982374_orch	STIMULATES	C0015691_bacs
DC0969714_phsu	AFFECTS	C0596204_ortf
C1327682_clnd	TREATS	C0001144_dsyn
C0623362_aapp	INTERACTS_WITH	C0025248_aapp
C0015260_diap	CAUSES	C1278536_dsyn
C0304518_orch	COEXISTS_WITH	DC0996954_phsu
DC0331124_phsu	TREATS	C0037274_dsyn
DC1621675_phsu	INHIBITS	C1307407_gngm
C0127082_aapp	INTERACTS_WITH	C0017243_bodm
C0010068_dsyn	COEXISTS_WITH	C0221198_fndg
C0059462_aapp	COEXISTS_WITH	C0015858_bacs
C0596402_comd	COEXISTS_WITH	C1522102_neop
C0033024_aapp	COEXISTS_WITH	DC0015148_phsu
C0013254_irda	INTERACTS_WITH	C0067684_aapp
C0063146_inch	COEXISTS_WITH	C0682906_elii
C0597177_chvs	INTERACTS_WITH	C0137706_bodm
C0387583_aapp	INTERACTS_WITH	DC0969726_phsu
C0014912_horm	INHIBITS	C0537026_gngm
C0035714_aapp	INTERACTS_WITH	C0283827_aapp
C0026549_orch	COEXISTS_WITH	DC0302933_elii
DC0212602_aapp	PREVENTS	C0270934_inpo
C0036734_aapp	COEXISTS_WITH	C0751973_gngm
C0936223_neop	COEXISTS_WITH	C0877373_neop
C0017710_horm	AFFECTS	C1157407_moft
C0029419_aapp	INTERACTS_WITH	C0042866_phsu
DC0023753_phsu	INTERACTS_WITH	C0914069_aapp
C0076740_inch	COEXISTS_WITH	C0040383_orch
C0036075_orch	DISRUPTS	C0012238_orgf
C0241148_fndg	COEXISTS_WITH	C0009324_dsyn
C1515075_topp	PREVENTS	C0021053_dsyn
C0019652_aapp	COEXISTS_WITH	DC0005575_orch
C0025637_dsyn	CAUSES	C0002871_dsyn
DC1049712_phsu	AFFECTS	C0035126_inpo
DC0041942_bacs	STIMULATES	C0029073_gngm
C0012466_orch	INHIBITS	C0015075_orch
C0007054_aapp	INTERACTS_WITH	DC0023570_aapp
C0064997_orch	COEXISTS_WITH	DC0330090_phsu
DC0030520_aapp	INHIBITS	C0020364_aapp
DC0005367_inch	AFFECTS	C0001272_celf
C0949610_aapp	INTERACTS_WITH	C0033727_elii
C0815040_gngm	INTERACTS_WITH	C0022688_cell
DC0034392_orch	DISRUPTS	C0001339_dsyn
DC0376150_orch	INTERACTS_WITH	C0521390_imft
DC0036024_phsu	COEXISTS_WITH	DC0004039_phsu
DC0330345_phsu	PREVENTS	C0160390_inpo
C0071516_aapp	COEXISTS_WITH	DC0004922_phsu
C0022266_orch	INTERACTS_WITH	C0034760_irda
C0007009_elii	COEXISTS_WITH	DC0021223_elii
C0019134_phsu	TREATS	C0021270_aggp
C0028875_cell	PRODUCES	DC0041455_aapp
C0150270_hlca	COEXISTS_WITH	C0007203_topp
C0282615_topp	COEXISTS_WITH	C0150369_hlca
C0013216_topp	TREATS	C0280321_neop
C0022457_gngm	PREDISPOSES	C0242656_patf
C1515075_topp	TREATS	C0039841_dsyn
DC0020281_inch	INTERACTS_WITH	C0048197_orch
C0301869_imft	COEXISTS_WITH	C0348035_aapp
C0035608_antb	COEXISTS_WITH	DC0034392_orch
C0026408_antb	AFFECTS	C1160602_celf
DC0873033_phsu	AFFECTS	C1149582_moft
C0000103_hops	CAUSES	C0160390_inpo
DC0064698_phsu	TREATS	C0020550_dsyn
C0054543_gngm	COEXISTS_WITH	C0164786_aapp
DC0033567_bacs	DISRUPTS	C0456261_phsf
C0005052_hops	CAUSES	C0405581_dsyn
C0040577_bacs	COEXISTS_WITH	C1618088_inch
DC0064745_orch	INTERACTS_WITH	C0135892_aapp
C0206103_inch	AUGMENTS	C0301872_orgf
C0302837_phsu	TREATS	C0877373_neop
C0016328_bodm	INTERACTS_WITH	C0009570_bodm
DC0038636_bacs	COEXISTS_WITH	DC0349375_phsu
DC0038317_phsu	TREATS	C0085979_mamm
C0015259_dora	PREVENTS	C0239313_sosy
C0360214_phsu	INTERACTS_WITH	C0023820_aapp
DC0032385_phsu	AFFECTS	C0027883_cell
C0034804_aapp	INTERACTS_WITH	DC0982262_aapp
C0040135_aapp	COEXISTS_WITH	DC0000545_bacs
C0003641_aapp	INHIBITS	C0009498_aapp
C1257959_dsyn	COEXISTS_WITH	C1257963_dsyn
C0082529_aapp	AFFECTS	C0597252_orgf
DC0043481_bacs	AFFECTS	C0010357_moft
C0031090_dsyn	COEXISTS_WITH	C0686750_fndg
C0085536_aapp	DISRUPTS	C0011849_dsyn
C0298130_orch	AFFECTS	C0022660_dsyn
C0064654_orch	COEXISTS_WITH	C0027388_orch
DC0002062_phsu	COEXISTS_WITH	DC0330281_phsu
DC0023779_orch	INTERACTS_WITH	C0055370_phsu
C0151827_sosy	ASSOCIATED_WITH	C0338567_dsyn
C0074460_phsu	DISRUPTS	C0032176_celf
C0012476_nnon	INTERACTS_WITH	C0010554_orch
C0072453_aapp	INTERACTS_WITH	C1448177_aapp
