C0020437	contraindication	C0151779
C5681492	parent-child	C5567510
C0265492	expression present	C0398623
C5681844	interacts with	C0040963
C1516552	CAUSES	C0154307
C0265492	expression present	C0028754
C3888631	parent-child	C0011849
C0345674	parent-child	C0497556
C1864823	parent-child	C0019247
C0029172	contraindication	C0031157
C0016667	expression present	C0024117
C0004114	ppi	C0341503
C4721555	expression present	C0035460
C1518234	parent-child	C0346161
C0029182	synergistic interaction	C0346156
C0154199	parent-child	C1331541
C0345958	interacts with	C3553794
C0153953	parent-child	C0040582
C3809483	ppi	C0014117
C1834759	parent-child	C1861233
C0026691	parent-child	C1335131
C0037231	expression present	C0029002
C0030705	ASSOCIATED_WITH	C0039242
C0236642	expression present	C0265292
C0376175	expression present	C0043346
C0013473	expression present	C0016667
C0025219	LOCATED_IN	C0032098
C5386808	TREATS	C0240320
C0033860	synergistic interaction	C0033581
C1332608	interacts with	C0005461
C0685838	expression present	C0263312
C0004936	expression present	C0265292
C0740457	ASSOCIATED_WITH	C0949541
C1516285	parent-child	C1516284
C0028860	expression absent	C4721555
C0032046	interacts with	C5882752
C0950121	expression present	C0004943
C0393665	expression present	C5442005
C4518330	HAS_PHENOTYPE	C1167884
C0024302	expression present	C0016667
C0033999	associated with	C0009402
C5204970	TREATS	C0476089
C0751950	contraindication	C0029182
C0346163	associated with	C0004030
C0066072	ASSOCIATED_WITH	C1269689
C0039685	associated with	C0346210
C1333798	parent-child	C1334974
C2931317	synergistic interaction	C0040147
C2063478	parent-child	C4225222
C0007112	associated with	C1854104
C0393593	EXACERBATES	C0038435
C0020649	synergistic interaction	C0021831
C0085407	enzyme	C0019112
C0004623	expression present	C5442005
C0039101	expression present	C0043388
C0154892	interacts with	C0011881
C0017612	interacts with	C0280333
C0004364	synergistic interaction	C2931317
C0265292	expression present	C0023240
C0002886	contraindication	C0751941
C0149782	expression present	C1833213
C0002892	expression present	C0265345
C4525619	parent-child	C5568608
C0035204	expression present	C0342907
C0006413	interacts with	C0751941
C0260880	ASSOCIATED_WITH	C0334092
C1849722	parent-child	C0085652
C0003952	expression present	C0796160
C0004576	expression present	C0399378
C0153658	associated with	C0751774
C0041315	expression present	C0265233
C0220901	ASSOCIATED_WITH	C0018213
C1707446	parent-child	C0020507
C2932714	parent-child	C1849332
C0020295	synergistic interaction	C0024205
C4708600	expression present	C0040136
C0030567	phenotype present	C0009186
C0311224	ASSOCIATED_WITH	C0086582
C0019247	parent-child	C1861234
C0242422	contraindication	C0035204
C1136085	expression present	C0265292
C0015464	synergistic interaction	C0264439
C2315777	parent-child	C0339278
C0010246	interacts with	C0796019
C0030567	phenotype present	C0016627
C0005779	synergistic interaction	C0020649
C0032064	parent-child	C0152936
C5680771	parent-child	C4014596
C0455988	HAS_PHENOTYPE	C3670763
C4707093	parent-child	C0497552
C0268419	expression present	C0026705
C0035309	parent-child	C0154833
C4302592	parent-child	C0410787
C0026705	expression present	C3809483
C1301363	parent-child	C0007114
C0699889	synergistic interaction	C0021831
C0155765	indication	C0017168
C4518539	HAS_PHENOTYPE	C4024664
C0373587	ASSOCIATED_WITH	C0014440
C0033677	expression present	C0265292
C0033487	ASSOCIATED_WITH	C0025856
C4708600	expression present	C0024523
C0015773	expression present	C0410606
C2745274	ASSOCIATED_WITH	C1265292
C0037231	expression present	C0269047
C2745948	parent-child	C5574677
C5680372	parent-child	C4707567
C1868512	synergistic interaction	C0021345
C1640363	parent-child	C0003723
C4721555	expression present	C0271468
C5679646	parent-child	C4476767
C0026010	expression present	C5442005
C2931422	expression present	C0042075
C0019247	parent-child	C0221013
C0242383	associated with	C0024623
C0680830	ASSOCIATED_WITH	C5881319
C0519037	parent-child	C1333096
C0920350	interacts with	C0266548
C0021313	synergistic interaction	C4025822
C0155686	synergistic interaction	C0023798
C4518496	parent-child	C0795821
C0151311	expression present	C0399378
C0345958	interacts with	C0279708
C1849437	parent-child	C5680277
C0936223	expression present	C0028860
C0016202	synergistic interaction	C0023448
C3809173	parent-child	C0005859
C0410702	expression present	C0265292
C4479481	parent-child	C0019247
C2675204	parent-child	C1292754
C0345967	parent-child	C0334513
C0040147	contraindication	C0040156
C1145628	expression present	C0009714
C1422076	TREATS	C0420176
C0026769	associated with	C0001261
C0443624	IS_A	C0017648
C0024623	associated with	C0026269
C0031350	contraindication	C0699889
C3463824	ASSOCIATED_WITH	C4324477
C1334364	parent-child	C0037023
C0596236	CAUSES	C0029454
C4225396	expression present	C2145472
C0026764	parent-child	C4310746
C0270972	HAS_PHENOTYPE	C0024032
C0017160	parent-child	C0275911
C0023269	parent-child	C1336531
C0035459	associated with	C4707099
C2931019	indication	C5435660
C0494559	expression present	C0022541
C1332582	parent-child	C0023493
C0280785	parent-child	C4330050
C2751088	parent-child	C4225210
C0795830	interacts with	C0009450
C0023492	interacts with	C0040196
C0010495	interacts with	C1956346
C0040156	contraindication	C0036341
C0005779	interacts with	C3809250
C0342711	CAUSES	C0010957
C0042075	expression present	C0043346
C3891828	parent-child	C1857423
C0019247	parent-child	C1834651
C0027059	expression present	C0029001
C0206461	ASSOCIATED_WITH	C1156910
C3900111	parent-child	C4707897
C0019247	parent-child	C1858696
C2887484	off-label use	C0080178
C5680525	parent-child	C2674321
C5671065	ASSOCIATED_WITH	C0871775
C0007097	parent-child	C0007133
C3490348	PART_OF	C0311431
C0014852	synergistic interaction	C0264439
C0154830	ppi	C0032460
C0030360	PRODUCES	C0598744
C0014747	synergistic interaction	C0032310
C0264789	parent-child	C0340429
C0080178	contraindication	C5190782
C0037231	expression present	C0032298
C0409959	ppi	C0149654
C0039128	interacts with	C0280333
C0286185	TREATS	C0002962
C0856815	parent-child	C0272064
C0039082	parent-child	C0346072
C0014078	interacts with	C1377844
C0349539	parent-child	C0206695
C2909036	expression present	C0007120
C1970344	phenotype present	C0030567
C0027726	synergistic interaction	C0031350
C3266843	expression present	C0038362
C0037199	interacts with	C1335503
C3665496	ASSOCIATED_WITH	C0026265
C0346373	parent-child	C0220633
C0149881	synergistic interaction	C0392525
C0009774	parent-child	C0014493
C0030705	HAS_PHENOTYPE	C0033774
C0035302	parent-child	C1515301
C0162872	interacts with	C0271333
C0007115	contraindication	C0027932
C0019343	parent-child	C0686172
C1850362	parent-child	C1857227
C2678480	associated with	C0206634
C0032310	synergistic interaction	C0155686
C0035204	synergistic interaction	C0014747
C0353148	ASSOCIATED_WITH	C4517807
C0026265	expression present	C0016667
C2931616	parent-child	C0039082
C0086588	synergistic interaction	C0023418
C0685838	expression present	C0040479
C0013570	expression present	C2909036
C1840428	parent-child	C0265385
C0011615	interacts with	C0265245
C0007117	interacts with	C0001442
C0017661	interacts with	C0280333
C0265233	expression present	C0349515
C0036421	associated with	C0398756
C0004364	synergistic interaction	C0030920
C0024788	ppi	C0020097
C0039103	parent-child	C0334229
C0002390	synergistic interaction	C0036285
C4551681	expression present	C5442005
C0206743	interacts with	C0280333
C2931317	synergistic interaction	C0021345
C0266460	FOLLOWS	C0205448
C0751882	expression present	C1336052
C0035333	parent-child	C0035319
C0039082	expression present	C0265292
C4708600	expression present	C0014014
C0019348	synergistic interaction	C0035021
C4540493	expression present	C0221348
C0279671	parent-child	C1516435
C0751587	HAS_PHENOTYPE	C2219816
C3544321	ppi	C1851377
C0334588	parent-child	C0349543
C3887523	ASSOCIATED_WITH	C0681679
C0036581	IS_A	C2945766
C0151864	parent-child	C5231513
C0027932	contraindication	C0878544
C5574905	ASSOCIATED_WITH	C0342599
C0027059	expression present	C0027962
C0030920	synergistic interaction	C0036474
C4479333	parent-child	C4014596
C0591873	ASSOCIATED_WITH	C4725197
C1836824	parent-child	C0265388
C2930970	parent-child	C0265287
C4747984	parent-child	C0019247
C0002886	contraindication	C0035078
C0034089	parent-child	C0268351
C0342552	parent-child	C0014130
C0043459	expression present	C0024759
C0001261	associated with	C0079773
C0003886	parent-child	C4014596
C0153454	parent-child	C0153453
C0546959	expression present	C5442005
C1851120	parent-child	C1832099
C1833561	parent-child	C1832390
C0035436	synergistic interaction	C0456909
C3279843	parent-child	C0271342
C0019360	expression present	C0022541
C0020514	expression present	C4225396
C0035204	interacts with	C0280333
C0023290	expression present	C4708600
C0004576	expression present	C0022577
C0041312	expression present	C0043346
C0007222	parent-child	C4706507
C0040147	parent-child	C4317107
C0809936	ASSOCIATED_WITH	C0311224
C1845118	parent-child	C1867801
C0398742	parent-child	C0398732
C0020413	expression present	C0022577
C0025464	parent-child	C1332965
C1861329	interacts with	C1332936
C3266843	expression present	C0018802
C0720291	INTERACTS_WITH	C1514760
C0311298	CAUSES	C4551877
C0007282	associated with	C0206681
C0022593	parent-child	C0265971
C1336900	parent-child	C0008311
C0040156	synergistic interaction	C4048328
C1863090	parent-child	C5680525
C0152087	synergistic interaction	C0035078
C0004779	expression present	C3887523
C0432487	expression present	C0684743
C0221290	associated with	C1266044
C1838912	parent-child	C1274983
C3266843	expression present	C1336052
C0948450	ASSOCIATED_WITH	C2024217
C4225396	expression present	C0017661
C0221237	parent-child	C0392109
C0023798	synergistic interaction	C0035078
C0155773	synergistic interaction	C0154747
C2936741	expression present	C0013743
C0042580	interacts with	C0265245
C0026393	expression present	C0043388
C1511047	interacts with	C0269047
C0035934	synergistic interaction	C0038525
C0009714	expression present	C1535939
C0154009	parent-child	C1335510
C0010346	expression present	C2936741
C0043388	expression present	C0010631
C0038159	parent-child	C0015923
C0008370	ASSOCIATED_WITH	C4764276
C0920350	expression present	C0342907
C0167117	IS_A	C1327616
C0278996	associated with	C0030579
C0040136	ppi	C0014078
C0376218	ASSOCIATED_WITH	C0949266
C0399378	expression present	C0030286
C0813230	contraindication	C0023798
C0037118	synergistic interaction	C0262643
C1855273	parent-child	C0410787
C3150858	synergistic interaction	C1868512
C1332607	ALLEVIATES	C1274295
C2239176	interacts with	C0033949
C0022577	expression present	C0018802
C0950121	expression present	C0014078
C0010701	interacts with	C0280333
C1861329	interacts with	C0006413
C0950121	expression present	C0011311
C0025007	synergistic interaction	C0154199
C0950121	expression present	C0008479
C0028860	expression present	C0862878
C5560383	TREATS	C0199244
C1368871	parent-child	C4525626
C0341486	parent-child	C0010633
C4324548	expression present	C0037231
C0006261	parent-child	C1290325
C0414003	INHIBITS	C0232639
C0020097	ppi	C1145628
C0178879	parent-child	C0474847
C3278302	ppi	C0018013
C0001624	expression present	C0399378
C0027059	expression present	C0030469
C1862112	expression present	C4708600
C0001627	expression present	C1334277
C0022577	expression present	C0151779
C1292769	interacts with	C0406740
C1833454	parent-child	C0021831
C0015773	expression present	C2136733
C0413641	TREATS	C0007590
C0041321	synergistic interaction	C1868512
C0029456	contraindication	C0021053
C0042994	parent-child	C0013426
C1857844	synergistic interaction	C0021345
C0007222	synergistic interaction	C0008350
C0038358	expression present	C0282207
C0033581	synergistic interaction	C0026265
C0035305	parent-child	C0035288
C0029471	expression present	C2936741
C1302995	expression present	C0279626
C5679688	parent-child	C1846169
C1412014	parent-child	C1328544
C0016202	contraindication	C0011880
C2136733	expression present	C0950121
C1527407	expression present	C0796160
C5679802	associated with	C0019064
C1412016	parent-child	C0001418
C0334471	associated with	C0018801
C0751882	expression present	C0042580
C0029888	parent-child	C0029899
C0019064	interacts with	C0269043
C1849401	parent-child	C0349557
C0175520	ASSOCIATED_WITH	C0142710
C0231341	parent-child	C0694457
C0238062	expression present	C0037974
C0007820	expression present	C0027059
C0456498	ppi	C0038587
C4749455	parent-child	C1838654
C0242404	parent-child	C1511320
C2936741	parent-child	C5680374
C0751774	associated with	C0279702
C0680830	ASSOCIATED_WITH	C0744425
C0023530	associated with	C0005681
C1261473	parent-child	C1704327
C0014549	interacts with	C0280333
C0006118	expression present	C0796160
C0013369	indication	C0155671
C1302995	expression present	C0015423
C1518761	CAUSES	C0439686
C0007820	parent-child	C0340569
C0022577	expression present	C0009319
C3665333	parent-child	C1333265
C0004692	expression present	C0796160
C0009566	ASSOCIATED_WITH	C2586108
C1518715	parent-child	C0238016
C0001418	interacts with	C0025281
C0280336	parent-child	C0345630
C5774286	AFFECTS	C1578643
C4707822	associated with	C0152018
C1851710	parent-child	C0027794
C0030705	ASSOCIATED_WITH	C0475858
C0007222	contraindication	C4021780
C0014868	parent-child	C0341110
C0004936	contraindication	C0155686
C2940785	parent-child	C1839841
C0432269	expression present	C0221348
C0001627	expression present	C0009324
C0920350	ppi	C0496842
C5679626	parent-child	C0043124
C1334801	associated with	C4749400
C2136733	expression present	C0016667
C0024537	parent-child	C0024530
C0035436	synergistic interaction	C0349557
C0014912	ASSOCIATED_WITH	C0014942
C5680372	parent-child	C0796135
C0008677	synergistic interaction	C0085580
C0206754	synergistic interaction	C0085437
C0027030	expression present	C0015773
C0265233	expression present	C0376549
C5139361	HAS_PHENOTYPE	C5243588
C0023798	synergistic interaction	C0156264
C1275125	parent-child	C0162531
C0007222	contraindication	C0004153
C0008677	synergistic interaction	C2931019
C0009714	expression present	C0080178
C0740487	parent-child	C0151544
C1135868	contraindication	C0341712
C1857663	expression present	C0342283
C0028860	expression present	C0014117
C0007222	contraindication	C0011880
C3887547	parent-child	C0039082
C0019247	parent-child	C4539968
C0158683	parent-child	C1970107
C0013533	expression present	C0221348
C0019247	parent-child	C4479504
C0003968	PART_OF	C1518480
C4760799	parent-child	C0497552
C4289826	HAS_PHENOTYPE	C0266634
C0022972	parent-child	C4707664
C2930967	parent-child	C1333799
C3808844	parent-child	C1832736
C0278650	associated with	C4722328
C0476089	parent-child	C1153706
C0023267	parent-child	C1335380
C1835826	HAS_PHENOTYPE	C0685874
C0033581	synergistic interaction	C0042842
C3266843	expression present	C0242383
C0205645	ppi	C0010823
C0004779	expression present	C0206669
C0040560	expression present	C4721555
C4520981	associated with	C0423113
C0035204	synergistic interaction	C0005779
C0342684	parent-child	C5566660
C2931073	parent-child	C0796173
C0019337	interacts with	C0001630
C0409979	associated with	C2931092
C0266011	parent-child	C0266010
C0279672	parent-child	C1332913
C0041315	ppi	C0035459
C0343312	parent-child	C0039614
C5551428	interacts with	C0349656
C1849694	parent-child	C1850938
C4021794	contraindication	C0027051
C0376549	interacts with	C0278846
C0242960	ASSOCIATED_WITH	C0175895
C0020428	expression present	C5442005
C0243025	associated with	C0025500
C0156264	contraindication	C0001122
C1510778	parent-child	C2212014
C0349557	synergistic interaction	C0035204
C0035469	associated with	C1865639
C1334450	interacts with	C0264797
C2939465	expression absent	C0028860
C0153661	parent-child	C0346948
C0041227	synergistic interaction	C0032987
C0265345	expression present	C0206709
C0265492	expression present	C0027765
C5386808	BINDS_TO	C1420215
C0010308	synergistic interaction	C0032310
C0553580	parent-child	C1334704
C0019247	parent-child	C0342800
C0282207	expression present	C0014009
C0026269	associated with	C5436747
C0021831	synergistic interaction	C0024117
C0032051	expression present	C0342907
C0010072	contraindication	C5886841
C0153640	parent-child	C0153633
C0266006	parent-child	C2676770
C0043346	expression present	C0011615
C0030332	parent-child	C0036416
C0265345	expression present	C0041333
C0156264	synergistic interaction	C0154073
C1135868	synergistic interaction	C0002390
C4014988	parent-child	C3550913
C0035920	synergistic interaction	C0005684
C0035869	expression present	C0043346
C0037118	synergistic interaction	C0152105
C0027873	expression present	C4708600
C0206699	expression present	C4708600
C0346352	parent-child	C0018920
C0033975	parent-child	C0033936
C1260965	parent-child	C0346118
C1833213	expression present	C0020514
C3553449	parent-child	C0024790
C1302995	expression present	C0153398
C0017638	associated with	C0021359
C0023860	expression present	C0001627
C0023240	interacts with	C0280333
C0342907	expression present	C3887499
C0001857	interacts with	C0013592
C1515868	interacts with	C0151311
C0399378	expression present	C0024535
C1334628	parent-child	C1332917
C0271468	expression present	C0265492
C5204873	PART_OF	C0207509
C1861347	parent-child	C1845118
C0456891	parent-child	C0220681
C0002390	synergistic interaction	C3714756
C5679647	parent-child	C0795796
C0403548	ASSOCIATED_WITH	C0403447
C3532523	parent-child	C3662262
C0030579	associated with	C0013415
C0004114	expression present	C1302995
C0018799	parent-child	C4225396
C0021364	expression present	C0027059
C0027051	contraindication	C0016202
C0796663	parent-child	C1333009
C0523957	ASSOCIATED_WITH	C0026827
C0020649	synergistic interaction	C0431693
C0155016	expression present	C0950121
C0877208	associated with	C0205698
C0795864	ASSOCIATED_WITH	C2234358
C0024117	parent-child	C0034067
C0728864	parent-child	C0278996
C0026265	contraindication	C0025007
C0796184	parent-child	C3891828
C0600139	contraindication	C4021794
C0729584	synergistic interaction	C0014175
C5886841	synergistic interaction	C0022568
C0037231	expression present	C0012243
C0038160	indication	C0155671
C0036285	synergistic interaction	C0021831
C0042580	expression present	C0265233
C0025303	expression present	C0026705
C0021831	synergistic interaction	C0007222
C0006118	interacts with	C1335776
C3888026	interacts with	C0220621
C5574740	ASSOCIATED_WITH	C0008384
C0339820	parent-child	C0345630
C0043031	CAUSES	C4552889
C5231454	ASSOCIATED_WITH	C1517220
C1260325	interacts with	C4225396
C0685838	expression present	C0039584
C0033581	synergistic interaction	C0346156
C0342907	expression present	C0038034
C0008479	expression present	C0221348
C0018671	expression present	C0043459
C3544321	ppi	C0235974
C0153606	parent-child	C0376358
C1292769	target	C1261473
C5680285	parent-child	C1846790
C2077031	ASSOCIATED_WITH	C0456592
C0022541	expression present	C0023051
C0085110	parent-child	C1857809
C0017152	expression present	C0028860
C0008677	synergistic interaction	C0026265
C1328479	expression present	C2909036
C2168491	CAUSES	C1306889
C1865645	parent-child	C0019247
C0005859	parent-child	C3809173
C0206699	expression present	C0342907
C0011616	parent-child	C0162820
C1561643	parent-child	C2316810
C1335575	parent-child	C0235522
C0040147	contraindication	C0020538
C1960398	interacts with	C0042900
C0751882	expression present	C5680987
C0153478	parent-child	C0854995
C0029445	expression present	C2931422
C0039101	associated with	C1833511
C0019158	contraindication	C0311468
C0014057	expression present	C0004779
C1333750	parent-child	C0279651
C5975438	parent-child	C2720289
C1711221	interacts with	C1260325
C2243086	associated with	C0009375
C4014371	parent-child	C5681039
C5848057	parent-child	C0268238
C3266843	expression present	C0541407
C4318479	parent-child	C1849157
C0031157	contraindication	C0014145
C0018801	synergistic interaction	C0002390
C4553297	interacts with	C0238463
C5680372	parent-child	C5700245
C0238152	parent-child	C1332844
C0036341	side effect	C0005684
C0006035	parent-child	C0035021
C0040997	indication	C0021831
C0153398	expression present	C1857663
C0032533	synergistic interaction	C0040147
